Zip,Median,Mean,Pop
32174,51232,70956,47552
56367,62096,70958,5446
34471,46466,70961,25152
21628,62054,70963,462
17078,60669,70967,17762
13147,59678,70972,1194
97455,50797,70976,2566
98387,63338,70976,43173
59421,54898,70978,2013
52726,61574,70983,4468
61234,59225,70984,1258
48821,60331,70986,5979
74006,55053,70989,23892
45209,47053,71005,10744
76937,56250,71006,37
76940,56250,71006,176
76955,56250,71006,133
76957,56250,71006,59
97115,61212,71007,3616
12193,64792,71008,2056
95834,57352,71009,25899
24077,66719,71012,932
6096,61164,71015,12498
69170,57485,71016,312
82723,52440,71016,278
61569,64392,71026,1220
87010,50900,71026,950
19506,63640,71032,7561
56074,61281,71032,1832
76238,61289,71037,431
76263,61289,71037,44
3278,63262,71038,2897
22637,54970,71038,1970
24211,53794,71042,9922
92832,60193,71044,24752
80422,58703,71047,4326
63052,66560,71048,26431
30276,66428,71049,13866
91931,62614,71059,592
18955,61532,71061,1671
19562,60601,71061,2377
35613,58471,71061,20546
99337,65176,71062,29845
38057,45777,71063,3649
61539,57321,71067,205
67515,48047,71069,63
67516,48047,71069,447
41085,54318,71072,724
43330,60350,71072,132
43359,60350,71072,872
43319,55294,71073,972
43336,55294,71073,37
43360,55294,71073,1516
72712,55306,71073,40933
80524,56254,71076,31668
78249,58880,71081,49951
66086,64981,71084,9759
80428,61442,71084,706
50647,58723,71087,1894
53015,60442,71088,2609
58228,60577,71088,1065
77089,61239,71088,48685
77515,58026,71090,30309
18351,61037,71091,573
24153,54018,71092,37761
47060,63399,71094,6448
55940,63431,71098,2561
35126,59357,71101,21725
66026,62784,71101,698
61336,64320,71104,628
85138,62765,71106,33633
93313,62945,71113,43553
17961,53262,71122,6781
89820,66525,71122,5360
67067,68832,71126,1541
70611,59218,71128,19256
92866,61014,71130,14885
56054,60522,71134,1041
79014,61974,71135,3771
60531,67390,71137,1861
5362,64643,71143,127
52253,66783,71146,3192
12094,56949,71154,2155
54311,60306,71154,33580
15665,63771,71155,1429
14069,59609,71157,928
55968,61042,71158,129
18251,58468,71159,46
56546,66927,71167,384
95689,53242,71176,1244
97127,61301,71183,2583
55945,60838,71190,1553
89510,62477,71199,1325
22734,67015,71200,3187
3875,55214,71203,625
22610,60394,71203,1842
1223,48478,71204,2287
43445,66221,71206,1170
75973,49224,71215,2599
30011,61153,71218,14402
19147,47534,71220,32506
97326,60854,71220,982
97370,59951,71222,7945
93906,61903,71225,59461
98354,62253,71225,6976
2885,54317,71228,11386
46635,58840,71228,6654
92683,58965,71229,89747
81650,68158,71230,12947
49033,60100,71233,1677
95975,56315,71235,1769
47136,59841,71244,4178
57536,56379,71245,469
10566,56245,71247,22450
13469,62267,71248,781
99360,58366,71250,1350
98373,62962,71251,22246
61479,56110,71252,165
53027,64419,71255,22041
43434,59050,71258,94
12303,63694,71259,27443
54974,62610,71259,1581
20024,57014,71264,9365
4843,44251,71266,5256
33315,52881,71271,12153
76020,57817,71276,27270
77657,59837,71282,20003
99329,58400,71282,160
54209,53384,71283,1195
76472,53716,71284,1499
76484,53716,71284,1147
49325,59100,71287,1694
3907,57542,71288,1223
52314,67028,71297,5865
23175,54498,71300,1907
58012,58426,71301,2050
3452,56637,71304,5477
92503,62390,71305,84519
5151,59811,71307,1553
91101,53376,71309,20460
16648,53835,71310,15283
50125,60981,71315,19556
56327,59549,71316,766
96708,62846,71319,9971
18086,64612,71323,374
60941,62399,71324,2039
54940,62783,71325,4020
58267,58457,71325,1560
7008,57338,71326,20706
11951,70905,71328,12865
33175,59884,71334,53206
5345,60935,71338,2119
21061,62408,71345,50215
93001,51018,71346,32963
98087,57839,71350,29976
3832,55531,71353,381
90621,55410,71359,35153
2886,59954,71363,30234
29054,56099,71368,9612
3849,55543,71375,1295
6110,60017,71376,12650
61232,59107,71380,1284
12477,55247,71384,19409
98133,57182,71395,44555
8270,66842,71398,8337
34292,55188,71399,13516
76078,57205,71399,8572
97371,59076,71399,770
8330,61837,71405,21735
21903,60141,71406,5072
12185,57210,71409,2207
32931,51372,71410,13567
43214,60865,71410,25787
77532,61414,71410,26236
14030,54156,71413,1521
36532,54296,71418,27829
52340,62789,71419,2180
84061,64366,71420,391
45014,57660,71424,43479
59013,53091,71424,137
91010,62910,71425,26074
95631,59263,71428,6076
61084,65181,71432,3175
59745,45401,71433,107
48190,67005,71443,106
60452,66443,71445,27969
32618,56895,71447,7732
61728,64629,71456,1410
96008,52608,71457,1231
28682,58753,71461,849
94605,58796,71461,39016
13141,55740,71462,680
93291,54877,71466,52849
4917,56379,71470,2528
4918,56379,71470,448
17582,60368,71470,2062
89147,59080,71473,38957
48433,59575,71475,24982
77960,52198,71475,121
77993,52198,71475,148
52249,57270,71476,965
77651,57512,71479,13043
66547,56627,71481,7617
12123,58221,71482,5168
45236,58358,71483,25384
30802,61604,71492,6321
78133,60008,71493,16269
30102,61172,71496,37470
48892,67014,71497,4215
61559,58564,71498,3332
60935,68781,71500,1064
60969,68781,71500,65
1026,60320,71505,1052
1070,60320,71505,573
1098,60320,71505,1212
1243,60320,71505,360
33708,49940,71514,15447
13492,61500,71517,11500
28803,51382,71518,23893
14172,54186,71522,3182
45871,55311,71529,2129
84328,65173,71535,1666
41007,62519,71542,4193
27312,59199,71545,13181
32065,65307,71550,32770
45064,61368,71552,2821
61529,63812,71556,2880
45826,63500,71557,368
45860,63500,71557,2189
56017,61178,71558,1467
15691,62500,71575,67
29209,52297,71579,33324
60020,64293,71583,9825
47989,57663,71584,1281
52402,59067,71585,40149
5084,53068,71594,140
53505,61655,71602,354
8317,61932,71608,1274
8319,61932,71608,1125
44843,62127,71609,2473
52755,56148,71610,1928
23833,62659,71627,2297
67425,59821,71627,689
46168,58263,71640,30309
61749,59467,71640,556
68319,53795,71640,668
17519,58597,71644,5665
38046,45643,71644,108
62461,55578,71644,854
56157,62814,71648,729
55426,59451,71650,25280
17235,60881,71654,629
76854,52376,71657,401
41092,57304,71660,3514
84074,64386,71663,44310
8015,65080,71665,21053
34737,56553,71665,2523
83709,62844,71667,50034
53503,61969,71673,1947
48054,56626,71675,6969
38451,53452,71677,4730
76252,62791,71677,2863
81023,57908,71678,1236
30132,64688,71688,34215
66006,62818,71694,7459
30253,61629,71695,49380
47924,64521,71695,141
89310,66120,71696,532
68064,52463,71699,3356
23061,63002,71700,21208
64063,66227,71702,20374
25427,61427,71705,14322
61430,47875,71712,828
64746,61742,71713,1428
55370,62480,71715,785
98230,56395,71715,15710
12023,64865,71716,2119
53402,56283,71716,33174
12523,55006,71717,1665
92382,60521,71717,5268
32355,63438,71719,312
76253,62898,71722,230
32820,59741,71726,7974
87505,51659,71727,31933
3816,52679,71728,1159
3850,52679,71728,369
3853,52679,71728,581
89821,61400,71728,451
75074,61992,71729,44622
80814,64952,71729,4023
61373,59943,71731,2031
78045,62418,71733,54713
80750,57989,71733,412
61036,54733,71737,6821
80951,60027,71739,4202
53932,63595,71740,2573
29607,54934,71741,34422
79762,54068,71749,39056
46341,66332,71753,10426
12457,50272,71756,877
92655,59215,71758,8337
1830,63388,71759,24320
91042,57207,71764,27572
3809,57560,71765,2928
21711,65833,71769,984
16037,65371,71772,4578
98385,65803,71772,459
3810,57569,71774,1572
8092,53401,71774,3016
61720,65012,71784,236
46181,59170,71788,4832
16505,51738,71799,18297
5744,58157,71800,533
32615,55110,71800,14295
89084,65299,71814,18
23885,63072,71815,2807
99029,57763,71817,1289
55409,56832,71819,12265
17581,58887,71824,976
85251,55343,71824,34390
13354,63653,71825,3264
56239,63042,71828,570
94535,59631,71830,3793
48079,58193,71832,12242
44234,64790,71835,4014
46507,54496,71837,9128
17540,58329,71838,9184
92110,56963,71843,25341
43101,53470,71852,370
21620,52123,71864,12179
90710,61776,71866,25457
42441,54488,71867,1594
12168,63718,71874,2002
62560,51546,71875,1508
32073,58012,71877,38920
57522,56779,71877,463
90241,60865,71877,42399
95616,52881,71880,47032
76559,56042,71882,5051
23086,67659,71885,3247
80249,66545,71886,23404
76481,47256,71887,208
98328,59019,71887,10433
96766,63939,71891,14683
99721,65556,71893,324
99747,65556,71893,239
99759,65556,71893,189
99766,65556,71893,678
99782,65556,71893,556
99789,65556,71893,402
99791,65556,71893,237
19606,63895,71895,30039
55074,65268,71899,1048
55929,63733,71900,964
34209,55013,71901,31816
60453,58593,71902,56855
97053,64072,71905,2990
62533,51106,71906,973
82440,55579,71908,145
94133,45203,71909,22499
98055,63946,71910,21904
48314,60129,71911,16791
97759,61521,71915,4821
4474,68135,71918,3526
6076,67166,71919,12659
5146,49816,71921,750
5353,49816,71921,1072
21902,60653,71924,193
44216,60194,71929,9309
45372,57402,71931,346
49285,61557,71939,5184
73099,61711,71939,41552
95062,55443,71946,36079
23440,50278,71956,727
46260,45546,71971,32406
91803,57997,71974,30322
16665,49597,71975,320
22546,62783,71981,15850
46056,62861,71984,2246
55013,63086,71987,4800
1562,65184,71988,11681
91754,56026,71992,32742
92036,60248,72000,3440
6779,67700,72001,8324
12790,59068,72002,4289
17055,60501,72002,30704
68324,62125,72004,180
68344,62125,72004,476
68418,62125,72004,976
68454,62125,72004,649
12059,65996,72010,1703
12052,65532,72012,1368
97325,55451,72014,6088
46799,60942,72015,212
72019,58835,72024,23346
50276,57518,72025,2517
1056,63318,72027,21205
4090,63243,72031,9397
14428,65993,72039,7527
63044,51940,72040,10568
61778,59648,72041,683
70739,60060,72046,12486
19512,59680,72052,17026
77659,59538,72053,4910
57035,61499,72054,1200
70719,59129,72057,4460
14025,62469,72058,2966
18063,62449,72065,524
98340,63196,72070,2537
78374,61264,72072,16620
82332,63553,72075,97
59323,73076,72082,2435
20737,59766,72088,20008
76250,62733,72092,937
15017,55632,72094,15437
68314,61099,72095,362
68360,61099,72095,488
68364,61099,72095,172
68439,61099,72095,527
68456,61099,72095,1132
61730,65089,72096,379
18035,65686,72098,247
68122,64110,72102,5592
97080,62760,72111,33590
53551,60783,72114,8273
66618,64728,72128,9402
34986,52239,72132,23297
77632,63563,72132,22776
75204,55205,72141,26279
13456,59809,72144,4206
8344,64030,72146,6378
82433,54358,72155,789
82450,54358,72155,177
43537,59449,72158,24395
33920,57416,72167,4947
40370,69102,72171,2763
49682,54040,72171,4181
15026,60914,72175,3327
52220,57702,72180,237
52236,57702,72180,592
52307,57702,72180,90
52334,57702,72180,311
22718,55909,72181,534
22726,55909,72181,776
22736,55909,72181,732
22741,55909,72181,182
7109,63190,72186,35954
21716,61945,72186,5001
24014,50175,72194,16570
74080,62970,72195,2390
52746,62519,72201,967
5341,52589,72213,407
5356,52589,72213,717
29860,62127,72217,14450
8065,62707,72221,7092
55026,60350,72223,431
70706,65645,72223,20752
79517,53961,72223,200
29676,52943,72228,5201
53928,59417,72229,128
23437,69096,72230,4283
5050,61786,72232,146
84326,61826,72239,1763
61010,61211,72245,8032
85739,57262,72245,17848
8072,65061,72246,161
8029,59795,72252,4935
17366,61424,72253,4994
80601,65682,72256,33833
50622,59870,72264,3206
22923,58259,72269,5035
16744,46128,72270,342
26330,60095,72270,14377
96746,63317,72274,17277
80510,58991,72277,420
94503,62601,72304,15861
53059,65512,72305,1767
66614,59990,72308,31354
1540,62079,72326,10958
58455,53494,72334,361
93524,62500,72336,229
3301,52876,72338,31800
73628,48917,72338,1499
73638,48917,72338,147
73642,48917,72338,170
73660,48917,72338,406
73666,48917,72338,167
24070,60742,72340,1363
73179,61109,72344,1648
50609,51684,72348,446
77396,57691,72350,43317
7735,63381,72354,20714
77974,55381,72354,455
12453,56336,72364,390
12490,56336,72364,95
7753,61130,72365,34159
78330,48275,72365,878
48191,66718,72366,2633
48134,62767,72369,16936
39042,62237,72371,27233
22701,61257,72377,30612
98311,62106,72377,25880
18371,57080,72378,152
47940,64111,72381,1433
81301,55053,72387,28308
17876,52263,72388,1518
47866,65892,72389,347
46303,62553,72398,14170
61107,55081,72399,30439
99022,61907,72403,8820
51002,55398,72405,2741
42451,62771,72411,783
20659,63853,72413,15254
79032,52277,72415,157
21651,59244,72428,2347
1038,53939,72430,2557
1066,53939,72430,71
1088,53939,72430,622
81122,58704,72432,8228
45316,64727,72433,132
72714,61031,72435,11880
70118,44149,72436,33008
1093,59722,72440,340
1375,59722,72440,3769
57033,62252,72442,4713
21864,53086,72447,705
47143,66903,72456,3015
62544,61899,72459,1776
83313,61528,72459,3625
44001,62070,72463,20865
22534,60392,72465,2796
6243,67167,72468,60
55019,59113,72468,1040
32803,55839,72470,17564
17322,64588,72482,5621
5462,65450,72486,1938
90404,56318,72486,21360
19541,64043,72487,3839
95669,58350,72488,2443
99901,62507,72490,13508
32831,67206,72491,2542
43040,61362,72496,25051
13682,60212,72498,861
62230,56484,72501,6194
49060,56783,72507,1948
76487,59517,72511,2507
92264,47050,72514,19383
17579,62413,72518,5767
21835,61036,72523,464
23875,63989,72526,10878
30289,62081,72528,82
18360,55842,72537,24961
5760,60074,72539,1123
29429,49021,72539,2737
78152,64157,72545,2294
95697,49103,72546,425
95698,49103,72546,236
20782,59089,72548,28373
95601,52347,72558,198
95675,52347,72558,381
95699,52347,72558,154
20755,64412,72562,9904
48848,63206,72566,7846
12169,63107,72567,312
51563,67425,72569,779
1585,60376,72571,4472
80120,55714,72577,28435
61884,63032,72583,1244
8328,67279,72585,1417
70065,56881,72589,51116
55320,62056,72594,4124
45502,60530,72599,16385
78880,39935,72603,1682
38769,54971,72604,2974
50026,54923,72607,584
20781,63635,72612,11393
56021,61914,72616,1019
33914,60411,72622,35848
85020,53300,72625,32850
29582,50542,72626,14622
93401,54820,72639,26250
55445,64361,72642,8687
23065,63966,72644,1790
32530,60365,72648,38
18038,67619,72652,2628
52002,63813,72667,14559
14532,64563,72670,4286
1571,64228,72674,10023
7073,63991,72676,8716
10993,54508,72676,4710
29680,63292,72678,27285
76102,38187,72681,8111
54650,62104,72687,23306
63039,63287,72691,726
92223,63172,72691,43605
95695,56920,72692,37946
47022,63200,72700,3358
17324,63253,72704,4349
60913,69240,72704,1617
76548,61288,72705,26344
6457,61247,72714,47648
22840,61858,72731,4354
75650,64998,72737,8611
76249,60645,72743,7194
74012,64511,72744,47225
58571,55532,72752,597
80829,47697,72752,5476
44044,61762,72753,15790
15363,64180,72754,773
41051,68380,72754,26796
44212,64528,72754,38186
5141,50602,72758,112
74015,55219,72758,7942
68659,53750,72768,227
14468,65059,72772,16741
80634,59764,72772,52861
30052,64521,72775,59451
68123,64757,72779,24777
14226,57540,72781,29349
32709,60619,72784,2566
31326,61642,72789,19269
67733,49455,72796,149
27265,60162,72798,32491
43450,66910,72800,3679
90065,56161,72803,45527
60041,62144,72806,9250
98240,57557,72807,3061
13029,65747,72815,5704
89409,63542,72816,332
46540,60291,72817,11702
62245,65731,72822,1794
3894,55652,72825,6116
60545,60027,72826,12940
31046,64617,72838,3343
55963,61023,72843,4133
96103,52475,72846,1725
28646,46833,72853,471
53178,64086,72861,2626
76018,65776,72861,26938
91977,62060,72861,58368
18343,58681,72864,3563
89086,53208,72865,7
21782,66881,72867,3930
80019,58825,72867,1690
14617,58469,72868,22909
52345,68125,72869,1468
47341,57111,72871,2283
14139,54570,72873,2167
60549,61616,72873,643
56580,65871,72879,1021
8023,63124,72880,356
92821,62986,72883,28717
60077,59983,72885,26825
96732,57566,72885,24816
74133,56049,72888,38032
81521,60258,72894,15397
34275,55889,72905,16245
49024,56892,72906,27525
56310,64724,72906,4888
60101,63140,72910,39119
89508,64425,72911,6599
12188,62862,72914,10768
44839,62475,72930,12417
61839,63250,72930,586
61854,63250,72930,1438
95937,49800,72935,1491
46376,64817,72936,398
88268,55851,72941,39
10928,66151,72944,3881
12527,65583,72945,163
70665,62336,72946,10743
6062,64756,72961,17715
98037,60621,72961,26889
21631,61507,72963,2277
21664,61507,72963,504
19510,63599,72964,5225
45160,59451,72965,691
98506,58257,72965,18199
58771,63042,72968,475
15484,56226,72970,456
51525,63420,72971,1184
60551,63507,72974,5062
71279,56276,72975,45
43064,60316,72976,8357
97022,64420,72978,3376
52257,57332,72984,210
23842,64861,72987,6862
95709,57302,72995,4772
93222,62049,73003,2099
95632,64144,73007,29269
